Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Poland,1979,Urban,Male,50 - 54,Estimate - de jure,1980,551611.0,7177.0
Poland,1979,Urban,Male,55 - 59,Estimate - de jure,1980,410947.0,7956.0
Poland,1979,Urban,Male,60 - 64,Estimate - de jure,1980,232151.0,6403.0
Poland,1979,Urban,Male,65 - 69,Estimate - de jure,1980,276532.0,11705.0
Poland,1979,Urban,Male,70 - 74,Estimate - de jure,1980,203671.0,13402.0
Poland,1979,Urban,Male,75 - 79,Estimate - de jure,1980,114823.0,11422.0
Poland,1979,Urban,Male,80 +,Estimate - de jure,1980,68128.0,11420.0
Poland,1980,Rural,Female,0,Estimate - de jure,1991,150470.0,2812.0
Poland,1980,Rural,Female,1 - 4,Estimate - de jure,1981,543428.0,449.0
Poland,1980,Rural,Female,10 - 14,Estimate - de jure,1981,593823.0,140.0
Poland,1980,Rural,Female,15 - 19,Estimate - de jure,1981,579838.0,243.0
Poland,1980,Rural,Female,20 - 24,Estimate - de jure,1981,598850.0,341.0
Poland,1980,Rural,Female,25 - 29,Estimate - de jure,1981,549543.0,340.0
Poland,1980,Rural,Female,30 - 34,Estimate - de jure,1981,444083.0,369.0
Poland,1980,Rural,Female,35 - 39,Estimate - de jure,1981,317120.0,413.0
Poland,1980,Rural,Female,40 - 44,Estimate - de jure,1981,392712.0,764.0
Poland,1980,Rural,Female,45 - 49,Estimate - de jure,1981,440098.0,1290.0
Poland,1980,Rural,Female,5 - 9,Estimate - de jure,1981,626239.0,213.0
Poland,1980,Rural,Female,50 - 54,Estimate - de jure,1981,472265.0,2020.0
Poland,1980,Rural,Female,55 - 59,Estimate - de jure,1981,434933.0,2931.0
Poland,1980,Rural,Female,60 - 64,Estimate - de jure,1981,285086.0,3161.0
Poland,1980,Rural,Female,65 - 69,Estimate - de jure,1981,343779.0,6620.0
Poland,1980,Rural,Female,70 - 74,Estimate - de jure,1981,297975.0,10516.0
Poland,1980,Rural,Female,75 - 79,Estimate - de jure,1981,209888.0,13775.0
Poland,1980,Rural,Female,80 +,Estimate - de jure,1991,157075.0,24306.0
Poland,1980,Rural,Male,0,Estimate - de jure,1991,157929.0,3946.0
Poland,1980,Rural,Male,1 - 4,Estimate - de jure,1981,567423.0,653.0
Poland,1980,Rural,Male,10 - 14,Estimate - de jure,1981,621359.0,298.0
Poland,1980,Rural,Male,15 - 19,Estimate - de jure,1981,626085.0,831.0
Poland,1980,Rural,Male,20 - 24,Estimate - de jure,1981,701307.0,1675.0
Poland,1980,Rural,Male,25 - 29,Estimate - de jure,1981,644978.0,1734.0
Poland,1980,Rural,Male,30 - 34,Estimate - de jure,1981,489642.0,1487.0
Poland,1980,Rural,Male,35 - 39,Estimate - de jure,1981,326609.0,1466.0
Poland,1980,Rural,Male,40 - 44,Estimate - de jure,1981,395636.0,2345.0
Poland,1980,Rural,Male,45 - 49,Estimate - de jure,1981,427983.0,3451.0
Poland,1980,Rural,Male,5 - 9,Estimate - de jure,1981,656592.0,338.0
Poland,1980,Rural,Male,50 - 54,Estimate - de jure,1981,422011.0,4946.0
Poland,1980,Rural,Male,55 - 59,Estimate - de jure,1981,358536.0,5733.0
Poland,1980,Rural,Male,60 - 64,Estimate - de jure,1981,236552.0,5588.0
Poland,1980,Rural,Male,65 - 69,Estimate - de jure,1981,272399.0,10694.0
Poland,1980,Rural,Male,70 - 74,Estimate - de jure,1981,230514.0,14406.0
Poland,1980,Rural,Male,75 - 79,Estimate - de jure,1981,136080.0,13777.0
Poland,1980,Rural,Male,80 +,Estimate - de jure,1991,79273.0,14791.0
Poland,1980,Urban,Female,0,Estimate - de jure,1991,185600.0,3273.0
Poland,1980,Urban,Female,1 - 4,Estimate - de jure,1981,709390.0,420.0
Poland,1980,Urban,Female,10 - 14,Estimate - de jure,1981,638383.0,143.0
Poland,1980,Urban,Female,15 - 19,Estimate - de jure,1981,768212.0,247.0
Poland,1980,Urban,Female,20 - 24,Estimate - de jure,1981,1031311.0,437.0
Poland,1980,Urban,Female,25 - 29,Estimate - de jure,1981,1101310.0,612.0
Poland,1980,Urban,Female,30 - 34,Estimate - de jure,1981,928593.0,806.0
Poland,1980,Urban,Female,35 - 39,Estimate - de jure,1981,614264.0,835.0
Poland,1980,Urban,Female,40 - 44,Estimate - de jure,1981,671403.0,1470.0
Poland,1980,Urban,Female,45 - 49,Estimate - de jure,1981,664698.0,2419.0
Poland,1980,Urban,Female,5 - 9,Estimate - de jure,1981,773185.0,234.0
Poland,1980,Urban,Female,50 - 54,Estimate - de jure,1981,636795.0,3741.0
Poland,1980,Urban,Female,55 - 59,Estimate - de jure,1981,551285.0,4881.0
Poland,1980,Urban,Female,60 - 64,Estimate - de jure,1981,333229.0,4597.0
Poland,1980,Urban,Female,65 - 69,Estimate - de jure,1981,406037.0,9038.0
Poland,1980,Urban,Female,70 - 74,Estimate - de jure,1981,352472.0,13156.0
Poland,1980,Urban,Female,75 - 79,Estimate - de jure,1981,242572.0,15641.0
Poland,1980,Urban,Female,80 +,Estimate - de jure,1991,196762.0,28338.0
Poland,1980,Urban,Male,0,Estimate - de jure,1991,195592.0,4708.0
Poland,1980,Urban,Male,1 - 4,Estimate - de jure,1981,743694.0,526.0
Poland,1980,Urban,Male,10 - 14,Estimate - de jure,1981,668300.0,228.0
Poland,1980,Urban,Male,15 - 19,Estimate - de jure,1981,798530.0,641.0
Poland,1980,Urban,Male,20 - 24,Estimate - de jure,1981,1008113.0,1420.0
Poland,1980,Urban,Male,25 - 29,Estimate - de jure,1981,1054019.0,1908.0
Poland,1980,Urban,Male,30 - 34,Estimate - de jure,1981,906059.0,2150.0
Poland,1980,Urban,Male,35 - 39,Estimate - de jure,1981,597323.0,2135.0
Poland,1980,Urban,Male,40 - 44,Estimate - de jure,1981,642082.0,3893.0
Poland,1980,Urban,Male,45 - 49,Estimate - de jure,1981,640084.0,6092.0
Poland,1980,Urban,Male,5 - 9,Estimate - de jure,1981,808508.0,360.0
Poland,1980,Urban,Male,50 - 54,Estimate - de jure,1981,573593.0,8057.0
Poland,1980,Urban,Male,55 - 59,Estimate - de jure,1981,438609.0,9134.0
Poland,1980,Urban,Male,60 - 64,Estimate - de jure,1981,241955.0,7158.0
Poland,1980,Urban,Male,65 - 69,Estimate - de jure,1981,267420.0,12297.0
Poland,1980,Urban,Male,70 - 74,Estimate - de jure,1981,209834.0,14715.0
Poland,1980,Urban,Male,75 - 79,Estimate - de jure,1981,119572.0,12695.0
Poland,1980,Urban,Male,80 +,Estimate - de jure,1991,71118.0,12936.0
Poland,1981,Rural,Female,0,Estimate - de jure,1982,146177.0,2583.0
Poland,1981,Rural,Female,1 - 4,Estimate - de jure,1982,541274.0,430.0
Poland,1981,Rural,Female,10 - 14,Estimate - de jure,1982,584928.0,132.0
Poland,1981,Rural,Female,15 - 19,Estimate - de jure,1982,547779.0,241.0
Poland,1981,Rural,Female,20 - 24,Estimate - de jure,1982,587638.0,303.0
Poland,1981,Rural,Female,25 - 29,Estimate - de jure,1982,555720.0,352.0
Poland,1981,Rural,Female,30 - 34,Estimate - de jure,1982,468904.0,374.0
Poland,1981,Rural,Female,35 - 39,Estimate - de jure,1982,316620.0,416.0
Poland,1981,Rural,Female,40 - 44,Estimate - de jure,1982,376324.0,707.0
Poland,1981,Rural,Female,45 - 49,Estimate - de jure,1982,425519.0,1181.0
Poland,1981,Rural,Female,5 - 9,Estimate - de jure,1982,633566.0,204.0
Poland,1981,Rural,Female,50 - 54,Estimate - de jure,1982,468791.0,1985.0
Poland,1981,Rural,Female,55 - 59,Estimate - de jure,1982,449070.0,2965.0
Poland,1981,Rural,Female,60 - 64,Estimate - de jure,1982,303974.0,3193.0
Poland,1981,Rural,Female,65 - 69,Estimate - de jure,1982,321603.0,5871.0
Poland,1981,Rural,Female,70 - 74,Estimate - de jure,1982,301696.0,9735.0
Poland,1981,Rural,Female,75 - 79,Estimate - de jure,1982,213708.0,12389.0
Poland,1981,Rural,Female,80 +,Estimate - de jure,1982,167494.0,22712.0
Poland,1981,Rural,Male,0,Estimate - de jure,1982,154085.0,3718.0
Poland,1981,Rural,Male,1 - 4,Estimate - de jure,1982,566765.0,625.0
Poland,1981,Rural,Male,10 - 14,Estimate - de jure,1982,612465.0,282.0
Poland,1981,Rural,Male,15 - 19,Estimate - de jure,1982,579191.0,883.0
Poland,1981,Rural,Male,20 - 24,Estimate - de jure,1982,693762.0,1518.0
Poland,1981,Rural,Male,25 - 29,Estimate - de jure,1982,656801.0,1553.0
Poland,1981,Rural,Male,30 - 34,Estimate - de jure,1982,525761.0,1431.0
Poland,1981,Rural,Male,35 - 39,Estimate - de jure,1982,326410.0,1162.0
Poland,1981,Rural,Male,40 - 44,Estimate - de jure,1982,380184.0,1944.0
Poland,1981,Rural,Male,45 - 49,Estimate - de jure,1982,415403.0,2946.0
Poland,1981,Rural,Male,5 - 9,Estimate - de jure,1982,662826.0,327.0
Poland,1981,Rural,Male,50 - 54,Estimate - de jure,1982,427483.0,4665.0
Poland,1981,Rural,Male,55 - 59,Estimate - de jure,1982,366559.0,5811.0
Poland,1981,Rural,Male,60 - 64,Estimate - de jure,1982,252910.0,5851.0
Poland,1981,Rural,Male,65 - 69,Estimate - de jure,1982,249932.0,9239.0
Poland,1981,Rural,Male,70 - 74,Estimate - de jure,1982,232653.0,13443.0
Poland,1981,Rural,Male,75 - 79,Estimate - de jure,1982,139617.0,12854.0
Poland,1981,Rural,Male,80 +,Estimate - de jure,1982,83826.0,14140.0
Poland,1981,Urban,Female,0,Estimate - de jure,1982,184791.0,3201.0
Poland,1981,Urban,Female,1 - 4,Estimate - de jure,1982,727498.0,375.0
Poland,1981,Urban,Female,10 - 14,Estimate - de jure,1982,657475.0,144.0
Poland,1981,Urban,Female,15 - 19,Estimate - de jure,1982,758309.0,240.0
Poland,1981,Urban,Female,20 - 24,Estimate - de jure,1982,989553.0,428.0
Poland,1981,Urban,Female,25 - 29,Estimate - de jure,1982,1112064.0,639.0
Poland,1981,Urban,Female,30 - 34,Estimate - de jure,1982,1001903.0,812.0
Poland,1981,Urban,Female,35 - 39,Estimate - de jure,1982,635639.0,811.0
Poland,1981,Urban,Female,40 - 44,Estimate - de jure,1982,662214.0,1372.0
Poland,1981,Urban,Female,45 - 49,Estimate - de jure,1982,664250.0,2218.0
Poland,1981,Urban,Female,5 - 9,Estimate - de jure,1982,818370.0,234.0
Poland,1981,Urban,Female,50 - 54,Estimate - de jure,1982,643570.0,3552.0
Poland,1981,Urban,Female,55 - 59,Estimate - de jure,1982,582716.0,4914.0
Poland,1981,Urban,Female,60 - 64,Estimate - de jure,1982,358260.0,4781.0
Poland,1981,Urban,Female,65 - 69,Estimate - de jure,1982,383027.0,7965.0
Poland,1981,Urban,Female,70 - 74,Estimate - de jure,1982,358770.0,12674.0
Poland,1981,Urban,Female,75 - 79,Estimate - de jure,1982,250554.0,14682.0
Poland,1981,Urban,Female,80 +,Estimate - de jure,1982,208979.0,26974.0
Poland,1981,Urban,Male,0,Estimate - de jure,1982,193570.0,4493.0
Poland,1981,Urban,Male,1 - 4,Estimate - de jure,1982,763592.0,479.0
Poland,1981,Urban,Male,10 - 14,Estimate - de jure,1982,687489.0,293.0
Poland,1981,Urban,Male,15 - 19,Estimate - de jure,1982,797475.0,629.0
Poland,1981,Urban,Male,20 - 24,Estimate - de jure,1982,966175.0,1266.0
Poland,1981,Urban,Male,25 - 29,Estimate - de jure,1982,1060088.0,1699.0
Poland,1981,Urban,Male,30 - 34,Estimate - de jure,1982,973574.0,2008.0
Poland,1981,Urban,Male,35 - 39,Estimate - de jure,1982,619086.0,1960.0
Poland,1981,Urban,Male,40 - 44,Estimate - de jure,1982,633089.0,3308.0
Poland,1981,Urban,Male,45 - 49,Estimate - de jure,1982,635004.0,5131.0
Poland,1981,Urban,Male,5 - 9,Estimate - de jure,1982,855480.0,394.0
Poland,1981,Urban,Male,50 - 54,Estimate - de jure,1982,592795.0,7645.0
Poland,1981,Urban,Male,55 - 59,Estimate - de jure,1982,461699.0,9069.0
Poland,1981,Urban,Male,60 - 64,Estimate - de jure,1982,264321.0,7375.0
Poland,1981,Urban,Male,65 - 69,Estimate - de jure,1982,249882.0,10636.0
Poland,1981,Urban,Male,70 - 74,Estimate - de jure,1982,213223.0,13959.0
Poland,1981,Urban,Male,75 - 79,Estimate - de jure,1982,124328.0,11893.0
Poland,1981,Urban,Male,80 +,Estimate - de jure,1982,75731.0,12505.0
Poland,1982,Rural,Female,0,Estimate - de jure,1983,148174.0,2799.0
Poland,1982,Rural,Female,1 - 4,Estimate - de jure,1983,545040.0,413.0
Poland,1982,Rural,Female,10 - 14,Estimate - de jure,1983,584346.0,154.0
Poland,1982,Rural,Female,15 - 19,Estimate - de jure,1983,547331.0,251.0
Poland,1982,Rural,Female,20 - 24,Estimate - de jure,1983,555190.0,286.0
Poland,1982,Rural,Female,25 - 29,Estimate - de jure,1983,555145.0,352.0
Poland,1982,Rural,Female,30 - 34,Estimate - de jure,1983,483543.0,419.0
Poland,1982,Rural,Female,35 - 39,Estimate - de jure,1983,333657.0,400.0
Poland,1982,Rural,Female,40 - 44,Estimate - de jure,1983,357003.0,662.0
Poland,1982,Rural,Female,45 - 49,Estimate - de jure,1983,412307.0,1150.0
Poland,1982,Rural,Female,5 - 9,Estimate - de jure,1983,636030.0,191.0
Poland,1982,Rural,Female,50 - 54,Estimate - de jure,1983,465312.0,2104.0
Poland,1982,Rural,Female,55 - 59,Estimate - de jure,1983,454535.0,2988.0
Poland,1982,Rural,Female,60 - 64,Estimate - de jure,1983,332700.0,3480.0
Poland,1982,Rural,Female,65 - 69,Estimate - de jure,1983,295788.0,5403.0
Poland,1982,Rural,Female,70 - 74,Estimate - de jure,1983,305855.0,9764.0
Poland,1982,Rural,Female,75 - 79,Estimate - de jure,1983,219074.0,12947.0
Poland,1982,Rural,Female,80 +,Estimate - de jure,1983,176187.0,24191.0
Poland,1982,Rural,Male,0,Estimate - de jure,1983,155747.0,3782.0
Poland,1982,Rural,Male,1 - 4,Estimate - de jure,1983,571526.0,559.0
Poland,1982,Rural,Male,10 - 14,Estimate - de jure,1983,611807.0,276.0
Poland,1982,Rural,Male,15 - 19,Estimate - de jure,1983,582469.0,726.0
Poland,1982,Rural,Male,20 - 24,Estimate - de jure,1983,655776.0,1479.0
Poland,1982,Rural,Male,25 - 29,Estimate - de jure,1983,656933.0,1568.0
Poland,1982,Rural,Male,30 - 34,Estimate - de jure,1983,547808.0,1531.0
Poland,1982,Rural,Male,35 - 39,Estimate - de jure,1983,346823.0,1287.0
Poland,1982,Rural,Male,40 - 44,Estimate - de jure,1983,361258.0,1864.0
Poland,1982,Rural,Male,45 - 49,Estimate - de jure,1983,404479.0,2914.0
Poland,1982,Rural,Male,5 - 9,Estimate - de jure,1983,664727.0,352.0
Poland,1982,Rural,Male,50 - 54,Estimate - de jure,1983,430357.0,4772.0
Poland,1982,Rural,Male,55 - 59,Estimate - de jure,1983,371407.0,5917.0
Poland,1982,Rural,Male,60 - 64,Estimate - de jure,1983,273167.0,6265.0
Poland,1982,Rural,Male,65 - 69,Estimate - de jure,1983,227660.0,8352.0
Poland,1982,Rural,Male,70 - 74,Estimate - de jure,1983,232299.0,13341.0
Poland,1982,Rural,Male,75 - 79,Estimate - de jure,1983,144420.0,13107.0
Poland,1982,Rural,Male,80 +,Estimate - de jure,1983,88027.0,14895.0
Poland,1982,Urban,Female,0,Estimate - de jure,1983,184018.0,3180.0
Poland,1982,Urban,Female,1 - 4,Estimate - de jure,1983,739787.0,378.0
Poland,1982,Urban,Female,10 - 14,Estimate - de jure,1983,682770.0,163.0
Poland,1982,Urban,Female,15 - 19,Estimate - de jure,1983,726394.0,258.0
Poland,1982,Urban,Female,20 - 24,Estimate - de jure,1983,957742.0,419.0
Poland,1982,Urban,Female,25 - 29,Estimate - de jure,1983,1117907.0,613.0
Poland,1982,Urban,Female,30 - 34,Estimate - de jure,1983,1049216.0,848.0
Poland,1982,Urban,Female,35 - 39,Estimate - de jure,1983,694240.0,837.0
Poland,1982,Urban,Female,40 - 44,Estimate - de jure,1983,647652.0,1273.0
Poland,1982,Urban,Female,45 - 49,Estimate - de jure,1983,665030.0,2227.0
Poland,1982,Urban,Female,5 - 9,Estimate - de jure,1983,855177.0,246.0
Poland,1982,Urban,Female,50 - 54,Estimate - de jure,1983,652723.0,3490.0
Poland,1982,Urban,Female,55 - 59,Estimate - de jure,1983,598000.0,5229.0
Poland,1982,Urban,Female,60 - 64,Estimate - de jure,1983,397775.0,5380.0
Poland,1982,Urban,Female,65 - 69,Estimate - de jure,1983,352097.0,7511.0
Poland,1982,Urban,Female,70 - 74,Estimate - de jure,1983,363689.0,12627.0
Poland,1982,Urban,Female,75 - 79,Estimate - de jure,1983,259351.0,15366.0
Poland,1982,Urban,Female,80 +,Estimate - de jure,1983,220594.0,28188.0
Poland,1982,Urban,Male,0,Estimate - de jure,1983,194322.0,4427.0
Poland,1982,Urban,Male,1 - 4,Estimate - de jure,1983,776658.0,443.0
Poland,1982,Urban,Male,10 - 14,Estimate - de jure,1983,713959.0,269.0
Poland,1982,Urban,Male,15 - 19,Estimate - de jure,1983,755363.0,614.0
Poland,1982,Urban,Male,20 - 24,Estimate - de jure,1983,942829.0,1196.0
Poland,1982,Urban,Male,25 - 29,Estimate - de jure,1983,1067651.0,1720.0
Poland,1982,Urban,Male,30 - 34,Estimate - de jure,1983,1017360.0,2050.0
Poland,1982,Urban,Male,35 - 39,Estimate - de jure,1983,677332.0,2019.0
Poland,1982,Urban,Male,40 - 44,Estimate - de jure,1983,620106.0,3051.0
Poland,1982,Urban,Male,45 - 49,Estimate - de jure,1983,631741.0,4964.0
Poland,1982,Urban,Male,5 - 9,Estimate - de jure,1983,894028.0,431.0
Poland,1982,Urban,Male,50 - 54,Estimate - de jure,1983,610263.0,7750.0
Poland,1982,Urban,Male,55 - 59,Estimate - de jure,1983,477771.0,9273.0
Poland,1982,Urban,Male,60 - 64,Estimate - de jure,1983,295739.0,8242.0
Poland,1982,Urban,Male,65 - 69,Estimate - de jure,1983,229402.0,9871.0
Poland,1982,Urban,Male,70 - 74,Estimate - de jure,1983,215015.0,13705.0
Poland,1982,Urban,Male,75 - 79,Estimate - de jure,1983,129413.0,12496.0
Poland,1982,Urban,Male,80 +,Estimate - de jure,1983,80360.0,13174.0
Poland,1983,Rural,Female,0,Estimate - de jure,1984,152768.0,2592.0
Poland,1983,Rural,Female,1 - 4,Estimate - de jure,1984,552979.0,401.0
Poland,1983,Rural,Female,10 - 14,Estimate - de jure,1984,587363.0,146.0
Poland,1983,Rural,Female,15 - 19,Estimate - de jure,1984,551865.0,252.0
Poland,1983,Rural,Female,20 - 24,Estimate - de jure,1984,524738.0,304.0
Poland,1983,Rural,Female,25 - 29,Estimate - de jure,1984,552271.0,347.0
Poland,1983,Rural,Female,30 - 34,Estimate - de jure,1984,492270.0,412.0
Poland,1983,Rural,Female,35 - 39,Estimate - de jure,1984,359673.0,441.0
Poland,1983,Rural,Female,40 - 44,Estimate - de jure,1984,338016.0,637.0
Poland,1983,Rural,Female,45 - 49,Estimate - de jure,1984,400887.0,1122.0
Poland,1983,Rural,Female,5 - 9,Estimate - de jure,1984,634323.0,170.0
Poland,1983,Rural,Female,50 - 54,Estimate - de jure,1984,455405.0,2050.0
Poland,1983,Rural,Female,55 - 59,Estimate - de jure,1984,454451.0,3062.0
Poland,1983,Rural,Female,60 - 64,Estimate - de jure,1984,368671.0,3926.0
Poland,1983,Rural,Female,65 - 69,Estimate - de jure,1984,269248.0,4920.0
Poland,1983,Rural,Female,70 - 74,Estimate - de jure,1984,309307.0,10005.0
Poland,1983,Rural,Female,75 - 79,Estimate - de jure,1984,223971.0,13232.0
Poland,1983,Rural,Female,80 +,Estimate - de jure,1984,185893.0,26519.0
Poland,1983,Rural,Male,0,Estimate - de jure,1984,160157.0,3552.0
Poland,1983,Rural,Male,1 - 4,Estimate - de jure,1984,581094.0,561.0
Poland,1983,Rural,Male,10 - 14,Estimate - de jure,1984,615203.0,283.0
Poland,1983,Rural,Male,15 - 19,Estimate - de jure,1984,587399.0,742.0
Poland,1983,Rural,Male,20 - 24,Estimate - de jure,1984,615135.0,1381.0
Poland,1983,Rural,Male,25 - 29,Estimate - de jure,1984,658085.0,1521.0
Poland,1983,Rural,Male,30 - 34,Estimate - de jure,1984,562254.0,1689.0
Poland,1983,Rural,Male,35 - 39,Estimate - de jure,1984,379241.0,1325.0
Poland,1983,Rural,Male,40 - 44,Estimate - de jure,1984,341208.0,1872.0
Poland,1983,Rural,Male,45 - 49,Estimate - de jure,1984,395159.0,3116.0
Poland,1983,Rural,Male,5 - 9,Estimate - de jure,1984,662625.0,325.0
Poland,1983,Rural,Male,50 - 54,Estimate - de jure,1984,425480.0,4830.0
Poland,1983,Rural,Male,55 - 59,Estimate - de jure,1984,375857.0,6193.0
Poland,1983,Rural,Male,60 - 64,Estimate - de jure,1984,297529.0,7088.0
Poland,1983,Rural,Male,65 - 69,Estimate - de jure,1984,206578.0,7410.0
Poland,1983,Rural,Male,70 - 74,Estimate - de jure,1984,230488.0,13337.0
Poland,1983,Rural,Male,75 - 79,Estimate - de jure,1984,148942.0,13932.0
Poland,1983,Rural,Male,80 +,Estimate - de jure,1984,93258.0,16091.0
Poland,1983,Urban,Female,0,Estimate - de jure,1984,190936.0,3209.0
Poland,1983,Urban,Female,1 - 4,Estimate - de jure,1984,751127.0,350.0
Poland,1983,Urban,Female,10 - 14,Estimate - de jure,1984,714908.0,176.0
Poland,1983,Urban,Female,15 - 19,Estimate - de jure,1984,695815.0,240.0
Poland,1983,Urban,Female,20 - 24,Estimate - de jure,1984,923032.0,377.0
Poland,1983,Urban,Female,25 - 29,Estimate - de jure,1984,1117791.0,591.0
Poland,1983,Urban,Female,30 - 34,Estimate - de jure,1984,1084093.0,885.0
Poland,1983,Urban,Female,35 - 39,Estimate - de jure,1984,770232.0,931.0
Poland,1983,Urban,Female,40 - 44,Estimate - de jure,1984,633601.0,1287.0
Poland,1983,Urban,Female,45 - 49,Estimate - de jure,1984,665237.0,2216.0
Poland,1983,Urban,Female,5 - 9,Estimate - de jure,1984,884369.0,245.0
Poland,1983,Urban,Female,50 - 54,Estimate - de jure,1984,657417.0,3582.0
Poland,1983,Urban,Female,55 - 59,Estimate - de jure,1984,604052.0,5181.0
Poland,1983,Urban,Female,60 - 64,Estimate - de jure,1984,448794.0,6141.0
Poland,1983,Urban,Female,65 - 69,Estimate - de jure,1984,320656.0,6923.0
Poland,1983,Urban,Female,70 - 74,Estimate - de jure,1984,367411.0,13265.0
Poland,1983,Urban,Female,75 - 79,Estimate - de jure,1984,267665.0,16425.0
Poland,1983,Urban,Female,80 +,Estimate - de jure,1984,233118.0,31072.0
Poland,1983,Urban,Male,0,Estimate - de jure,1984,201031.0,4493.0
Poland,1983,Urban,Male,1 - 4,Estimate - de jure,1984,789309.0,466.0
Poland,1983,Urban,Male,10 - 14,Estimate - de jure,1984,747376.0,263.0
Poland,1983,Urban,Male,15 - 19,Estimate - de jure,1984,718899.0,644.0
Poland,1983,Urban,Male,20 - 24,Estimate - de jure,1984,917379.0,1176.0
Poland,1983,Urban,Male,25 - 29,Estimate - de jure,1984,1067751.0,1842.0
Poland,1983,Urban,Male,30 - 34,Estimate - de jure,1984,1048259.0,2236.0
Poland,1983,Urban,Male,35 - 39,Estimate - de jure,1984,751606.0,2290.0
Poland,1983,Urban,Male,40 - 44,Estimate - de jure,1984,608054.0,3174.0
Poland,1983,Urban,Male,45 - 49,Estimate - de jure,1984,628658.0,5191.0
Poland,1983,Urban,Male,5 - 9,Estimate - de jure,1984,924551.0,342.0
Poland,1983,Urban,Male,50 - 54,Estimate - de jure,1984,616949.0,7950.0
Poland,1983,Urban,Male,55 - 59,Estimate - de jure,1984,492402.0,9764.0
Poland,1983,Urban,Male,60 - 64,Estimate - de jure,1984,334834.0,9897.0
Poland,1983,Urban,Male,65 - 69,Estimate - de jure,1984,208141.0,9001.0
Poland,1983,Urban,Male,70 - 74,Estimate - de jure,1984,216394.0,14032.0
Poland,1983,Urban,Male,75 - 79,Estimate - de jure,1984,134406.0,13356.0
Poland,1983,Urban,Male,80 +,Estimate - de jure,1984,85374.0,14389.0
Poland,1984,Rural,Female,0,Estimate - de jure,1985,153066.0,2604.0
Poland,1984,Rural,Female,1 - 4,Estimate - de jure,1985,559834.0,365.0
Poland,1984,Rural,Female,10 - 14,Estimate - de jure,1985,590059.0,148.0
Poland,1984,Rural,Female,15 - 19,Estimate - de jure,1985,517989.0,213.0
Poland,1984,Rural,Female,20 - 24,Estimate - de jure,1985,528950.0,251.0
Poland,1984,Rural,Female,25 - 29,Estimate - de jure,1985,563162.0,318.0
Poland,1984,Rural,Female,30 - 34,Estimate - de jure,1985,499433.0,431.0
Poland,1984,Rural,Female,35 - 39,Estimate - de jure,1985,388605.0,485.0
Poland,1984,Rural,Female,40 - 44,Estimate - de jure,1985,320039.0,629.0
Poland,1984,Rural,Female,45 - 49,Estimate - de jure,1985,391501.0,1152.0
Poland,1984,Rural,Female,5 - 9,Estimate - de jure,1985,634688.0,181.0
Poland,1984,Rural,Female,50 - 54,Estimate - de jure,1985,440268.0,1891.0
Poland,1984,Rural,Female,55 - 59,Estimate - de jure,1985,454429.0,3098.0
Poland,1984,Rural,Female,60 - 64,Estimate - de jure,1985,393907.0,4371.0
Poland,1984,Rural,Female,65 - 69,Estimate - de jure,1985,254909.0,4706.0
Poland,1984,Rural,Female,70 - 74,Estimate - de jure,1985,308098.0,10041.0
Poland,1984,Rural,Female,75 - 79,Estimate - de jure,1985,228069.0,13979.0
Poland,1984,Rural,Female,80 +,Estimate - de jure,1985,193158.0,28711.0
Poland,1984,Rural,Male,0,Estimate - de jure,1985,160004.0,3500.0
Poland,1984,Rural,Male,1 - 4,Estimate - de jure,1985,588352.0,526.0
Poland,1984,Rural,Male,10 - 14,Estimate - de jure,1985,619023.0,239.0
Poland,1984,Rural,Male,15 - 19,Estimate - de jure,1985,552928.0,657.0
Poland,1984,Rural,Male,20 - 24,Estimate - de jure,1985,627582.0,1190.0
Poland,1984,Rural,Male,25 - 29,Estimate - de jure,1985,689599.0,1509.0
Poland,1984,Rural,Male,30 - 34,Estimate - de jure,1985,584665.0,1688.0
Poland,1984,Rural,Male,35 - 39,Estimate - de jure,1985,418533.0,1567.0
Poland,1984,Rural,Male,40 - 44,Estimate - de jure,1985,323736.0,1842.0
Poland,1984,Rural,Male,45 - 49,Estimate - de jure,1985,387043.0,3022.0
Poland,1984,Rural,Male,5 - 9,Estimate - de jure,1985,662822.0,277.0
Poland,1984,Rural,Male,50 - 54,Estimate - de jure,1985,415150.0,5058.0
Poland,1984,Rural,Male,55 - 59,Estimate - de jure,1985,383374.0,6629.0
Poland,1984,Rural,Male,60 - 64,Estimate - de jure,1985,313821.0,7728.0
Poland,1984,Rural,Male,65 - 69,Estimate - de jure,1985,196042.0,7005.0
Poland,1984,Rural,Male,70 - 74,Estimate - de jure,1985,225183.0,12889.0
Poland,1984,Rural,Male,75 - 79,Estimate - de jure,1985,152657.0,14350.0
Poland,1984,Rural,Male,80 +,Estimate - de jure,1985,97308.0,17488.0
Poland,1984,Urban,Female,0,Estimate - de jure,1985,193177.0,3126.0
Poland,1984,Urban,Female,1 - 4,Estimate - de jure,1985,763436.0,420.0
Poland,1984,Urban,Female,10 - 14,Estimate - de jure,1985,754034.0,159.0
Poland,1984,Urban,Female,15 - 19,Estimate - de jure,1985,712407.0,234.0
Poland,1984,Urban,Female,20 - 24,Estimate - de jure,1985,861127.0,325.0
Poland,1984,Urban,Female,25 - 29,Estimate - de jure,1985,1090021.0,641.0
